"","x1","against_blm","for_blm","name","party","text","time","topic_blm"
"2110",114533,0,0,"Mike Parson","Republican","part of my call for a special session to address violent crime is greater protections for witnesses—they are key.

our federal partners have now offered a $25k reward for info leading to an arrest in the death of legend taliferro. if you have info please help us seek justice.","2020-07-23 14:28:54",0
"2111",114540,0,0,"Mike Parson","Republican","this week, 
@moecodevo
 is rolling out three important programs as part of our #showmestrong recovery plan.","2020-07-22 20:17:28",0
"2112",114562,NA,NA,"Mike Parson","Republican","we have a serious problem with violent crime in missouri that must be addressed.

this week, 
@mopublicsafety
 director sandy karsten and i are meeting with local leaders and law enforcement officials across the state. looking forward to being in kansas city and springfield today.","2020-07-20 18:17:00",1
"2113",114568,NA,NA,"Mike Parson","Republican","if there was ever a time to stand up for law enforcement, now is the time. these men and women made the ultimate sacrifice. they should be honored and remembered, not demoralized.

this is unacceptable. it is wrong, and it will not be tolerated.","2020-07-18 15:16:38",1
"2114",114573,0,0,"Mike Parson","Republican","yesterday, we launched the show me strong pledge, a program that allows citizens and businesses to display their commitment to minimizing the spread of covid-19. 

we are not defenseless, and we will get through this together.","2020-07-17 19:56:55",0
"2115",114575,0,0,"Mike Parson","Republican","great virtual panel discussion this morning on professional license reciprocity and deregulation reform hosted by 
@alec_states
. 

i highlighted hb 2046 and missouri’s efforts to reduce governmental barriers to employment and streamline licensing processes for our citizens.","2020-07-17 14:54:53",0
"2116",114579,0,0,"Mike Parson","Republican","we are very encouraged by these numbers, and we will continue to do everything we can to rebuild our economy and help missouri families, businesses, and communities recover from this crisis.","2020-07-16 20:37:59",0
"2117",114582,0,0,"Mike Parson","Republican","i have written the u.s. attorney general to ask that he put a stop to robert courtney’s scheduled release. it is impossible to express the heartache and devastation brought about by his intentional criminal acts, and he should remain in prison until his sentence is complete.","2020-07-16 18:10:31",0
"2118",114590,NA,NA,"Mike Parson","Republican","police and public safety employee residency requirements for st. louis – the proposal to be considered would eliminate the residency requirement for st. louis law enforcement so long as the officer lives within an hour of the city.","2020-07-15 20:37:02",1
"2119",114601,0,0,"Mike Parson","Republican","looking for missouri covid-19 data from across the state?

review the data: https://health.mo.gov/dashboard

we want missourians to have access to the data and information we are using to make decisions as we work through the recovery process.","2020-07-15 16:16:00",0
"2120",114605,0,0,"Mike Parson","Republican","this saturday, our 
@healthylivingmo
 and 
@missouri_ng
 teams will support the barry county health department in testing for covid-19.

register at http://health.mo.gov/communitytest","2020-07-15 14:29:05",0
"2121",114607,0,0,"Mike Parson","Republican","these critical programs will help missouri businesses continue their operations, cover costs for increased ppe production, and keep them safe and moving forward.","2020-07-15 13:55:26",0
"2122",114614,0,0,"Mike Parson","Republican","yesterday, i signed hb 1682 into law designating september as ""deaf awareness month"" and the last week of september as ""deaf awareness week"" in missouri.","2020-07-14 16:52:58",0
"2123",114621,NA,NA,"Mike Parson","Republican","met with chief rick smith and some of the 
@kcpolice
 force this afternoon to thank them for their service.

after i served 22yrs in law enforcement, 
@firstladyteresa
 and i know firsthand the challenges of being a law enforcement family. #backtheblue","2020-07-13 22:06:00",1
"2124",114631,NA,NA,"Mike Parson","Republican","this legislation holds violent offenders accountable for their actions and is a major step towards safety and justice for our communities. 

we must continue working together to identify solutions, address crime, and keep missourians safe.","2020-07-10 21:18:51",1
"2125",114649,NA,NA,"Mike Parson","Republican","as governor and a former law enforcement officer for 22 years, protecting the citizens of our state is of the utmost importance. sb 600 holds violent offenders accountable for their actions and is a major step towards safety & justice for our communities.","2020-07-09 17:50:31",1
"2126",114659,NA,NA,"Mike Parson","Republican","as governor and a former law enforcement officer for 22 years, protecting the citizens of our state is of utmost importance to my administration. we all want our communities to be safe, and we worry when we see violent criminals threaten our neighborhoods.","2020-07-07 20:16:00",1
"2127",114664,NA,NA,"Mike Parson","Republican","as governor and a former law enforcement officer for 22 years, protecting the citizens of our state is of utmost importance to my administration. we all want our communities to be safe, and we worry when we see violent criminals threaten our neighborhoods.","2020-07-07 14:15:47",1
"2128",114665,NA,NA,"Mike Parson","Republican","sb 600 holds violent offenders accountable for their actions and is a major step towards safety and justice for our communities. we must continue working together to identify solutions, address crime, and keep missourians safe.","2020-07-07 14:15:25",1
"2129",114668,NA,NA,"Mike Parson","Republican","today, i will be signing sb 600 relating to dangerous felonies in missouri. this legislation is a large step towards safety and justice for our communities. 

however, there is a lot more to be done. these tools are just the beginning of the work that needs to be done.","2020-07-06 20:27:34",1
"2130",114677,NA,NA,"Mike Parson","Republican","traveled to truman medical center in kc to show our support for the injured officer who was shot friday night.

i want the officer, his family, and fellow officers to know, on behalf of all missourians, we stand behind them & support our law enforcement officers. #backtheblue","2020-07-06 02:14:09",1
"2131",114678,0,0,"Mike Parson","Republican","it was a tremendous honor to speak at the ribbon cutting for the new webster county justice center and to discuss the importance of passing down to the next generation the values of duty, commitment, patriotism, and love of our country.","2020-07-04 18:59:28",0
"2132",114680,0,0,"Mike Parson","Republican","july 4, 1776: continental congress ratified the declaration of independence.

""...and for the support of this declaration, with a firm reliance on the protection of divine providence, we mutually pledge to each other our lives, our fortunes and our sacred honor."" #4thofjuly","2020-07-04 12:13:00",0
